order_id,customer_id,restaurant_id,partner_id,order_date,order_amount,delivery_time_minutes,order_status
8259,1561,50,182,2023-08-21,1330,26,Delivered
8260,370,128,406,2023-08-10,939,20,Delivered
8261,794,84,9,2023-02-12,1063,24,Delivered
8262,1981,167,376,2023-03-01,1541,23,Delivered
8263,1726,206,30,2023-12-16,1301,41,Delivered
8264,867,57,45,2023-01-11,1285,32,Cancelled
8265,491,14,381,2023-10-18,519,57,Delivered
8266,1938,245,201,2023-09-05,593,41,Delivered
8267,1083,214,118,2023-04-16,597,52,Delivered
8268,1987,178,23,2023-07-20,950,59,Delivered
8269,1011,220,5,2023-06-24,875,16,Delivered
8270,55,19,174,2023-01-25,1540,53,Delivered
8271,447,23,214,2023-11-17,1423,26,Delivered
8272,1417,259,425,2023-01-19,869,38,Delivered
8273,1901,152,160,2023-02-09,1348,51,Cancelled
8274,1587,35,433,2023-03-06,685,28,Delivered
8275,804,25,191,2023-01-07,1581,26,Delivered
8276,1540,300,313,2023-01-22,1051,40,Delivered
8277,241,259,57,2023-06-08,1401,49,Delivered
8278,1011,268,135,2023-11-09,179,30,Delivered
8279,1937,48,231,2023-08-15,721,51,Delivered
8280,1425,48,499,2023-03-02,1720,45,Delivered
8281,682,191,12,2023-12-21,1517,17,Delivered
8282,1692,253,174,2023-11-25,1933,27,Delivered
8283,216,171,420,2023-08-17,875,56,Delivered
8284,1761,68,458,2023-04-01,1421,35,Cancelled
8285,1103,127,422,2023-10-14,956,17,Delivered
8286,1940,299,31,2023-04-20,1019,46,Cancelled
8287,880,227,436,2023-07-04,1957,40,Delivered
8288,753,105,396,2023-06-16,303,35,Delivered
8289,1355,253,146,2023-04-14,1375,23,Delivered
8290,1062,54,88,2023-01-30,1088,49,Delivered
8291,1693,14,107,2023-09-10,1255,20,Delivered
8292,237,2,128,2023-11-21,443,15,Cancelled
8293,1735,123,132,2023-02-19,1814,40,Delivered
8294,1404,13,296,2023-08-26,861,46,Delivered
8295,1096,182,59,2023-07-25,966,20,Delivered
8296,1022,203,134,2023-06-09,694,53,Delivered
8297,458,148,382,2023-12-10,1596,40,Delivered
8298,890,73,65,2023-12-20,495,44,Delivered
8299,1806,228,68,2023-08-09,364,16,Delivered
8300,1599,20,87,2023-07-15,189,26,Delivered
8301,620,212,183,2023-06-19,1347,24,Delivered
8302,1449,272,301,2023-06-12,934,49,Cancelled
8303,821,129,448,2023-11-16,1329,28,Delivered
8304,1370,300,231,2023-05-21,871,27,Delivered
8305,1974,33,273,2023-01-22,510,29,Cancelled
8306,1140,226,211,2023-02-13,1757,55,Delivered
8307,523,115,375,2023-04-25,1521,58,Delivered
8308,1852,119,194,2023-11-26,1472,17,Delivered
8309,1732,32,263,2023-06-18,1047,36,Delivered
8310,1512,240,309,2023-06-06,1056,40,Delivered
8311,215,271,367,2023-04-22,1489,31,Delivered
8312,1173,9,7,2023-03-23,734,52,Delivered
8313,998,276,480,2023-06-25,471,27,Delivered
8314,1484,41,163,2023-02-05,1766,25,Delivered
8315,1668,219,252,2023-07-26,1655,15,Delivered
8316,1908,210,23,2023-02-15,190,39,Delivered
8317,875,163,259,2023-11-15,1062,47,Cancelled
8318,1446,159,67,2023-07-09,1885,41,Delivered
8319,268,296,112,2023-10-13,1825,36,Delivered
8320,1308,22,322,2023-12-04,765,33,Delivered
8321,37,120,452,2023-10-22,1277,40,Delivered
8322,1810,102,383,2023-05-10,922,39,Delivered
8323,47,268,62,2023-05-12,752,53,Delivered
8324,90,71,310,2023-12-31,978,36,Delivered
8325,376,285,364,2023-04-25,1923,19,Cancelled
8326,1917,104,12,2023-09-03,184,44,Delivered
8327,1635,54,317,2023-01-22,1780,33,Cancelled
8328,1426,255,265,2023-08-06,196,19,Delivered
8329,1056,116,467,2023-05-03,717,35,Delivered
8330,1242,271,77,2023-11-05,1472,31,Delivered
8331,1544,45,261,2023-04-17,558,46,Delivered
8332,222,156,334,2023-09-09,1691,60,Delivered
8333,1810,180,13,2023-08-23,1794,34,Delivered
8334,1729,69,24,2023-04-13,1368,37,Delivered
8335,122,29,227,2023-09-18,1026,43,Delivered
8336,682,172,1,2023-01-18,1741,35,Delivered
8337,1536,164,248,2023-11-23,1444,39,Delivered
8338,1336,113,201,2023-08-20,577,28,Delivered
8339,140,138,93,2023-05-10,1116,32,Cancelled
8340,730,48,426,2023-08-11,1654,29,Delivered
8341,648,224,213,2023-12-29,281,56,Delivered
8342,1805,81,492,2023-12-25,691,56,Delivered
8343,618,280,176,2023-02-08,1058,48,Delivered
8344,921,186,382,2023-09-11,1120,27,Delivered
8345,793,35,134,2023-07-20,210,20,Delivered
8346,523,45,305,2023-07-13,777,16,Delivered
8347,124,32,423,2023-10-29,467,35,Cancelled
8348,1047,104,464,2023-12-13,825,53,Delivered
8349,874,65,229,2023-09-24,660,55,Delivered
8350,1141,243,245,2023-09-03,933,36,Delivered
8351,275,115,153,2023-08-30,1710,22,Delivered
8352,235,99,232,2023-05-20,1499,15,Delivered
8353,1089,84,215,2023-07-02,1783,56,Delivered
8354,1975,176,93,2023-10-19,606,57,Delivered
8355,742,199,92,2023-08-21,907,31,Delivered
8356,1690,133,8,2023-04-30,1745,34,Delivered
8357,1984,262,388,2023-10-21,655,53,Delivered
8358,1271,184,169,2023-05-02,967,57,Delivered
8359,1924,87,93,2023-12-18,250,52,Delivered
8360,69,170,132,2023-05-14,1163,40,Delivered
8361,1795,103,313,2023-12-05,1721,60,Delivered
8362,23,35,484,2023-10-15,1642,56,Cancelled
8363,1583,85,428,2023-08-17,277,32,Delivered
8364,1048,277,170,2023-03-17,1923,48,Cancelled
8365,1744,181,394,2023-12-20,1210,29,Delivered
8366,1992,137,116,2023-01-13,419,52,Delivered
8367,1357,239,461,2023-05-03,1274,35,Delivered
8368,1788,91,412,2023-05-24,274,24,Delivered
8369,1576,133,420,2023-10-02,1716,15,Delivered
8370,869,264,269,2023-07-17,1588,55,Delivered
8371,1962,286,326,2023-11-15,245,49,Delivered
8372,821,103,455,2023-05-11,1495,26,Delivered
8373,630,225,413,2023-08-27,362,22,Delivered
8374,1127,234,100,2023-09-03,1751,49,Delivered
8375,1822,209,63,2023-07-26,471,19,Delivered
8376,434,194,478,2023-08-31,1880,20,Delivered
8377,1081,254,102,2023-02-02,747,16,Delivered
8378,442,39,292,2023-12-20,1877,22,Delivered
8379,851,62,218,2023-03-28,786,58,Delivered
8380,1265,280,268,2023-10-23,1466,42,Delivered
8381,1890,202,89,2023-02-08,1178,23,Delivered
8382,952,292,499,2023-11-19,1440,26,Delivered
8383,1012,208,334,2023-10-10,1017,43,Delivered
8384,1407,234,53,2023-07-20,1874,43,Delivered
8385,549,266,341,2023-10-20,885,44,Delivered
8386,684,234,275,2023-07-09,1566,26,Delivered
8387,647,78,306,2023-09-15,262,16,Delivered
8388,388,150,389,2023-02-05,606,43,Delivered
8389,699,138,66,2023-05-27,1129,21,Delivered
8390,709,162,266,2023-04-06,1906,26,Cancelled
8391,1142,58,424,2023-10-17,832,20,Cancelled
8392,1602,1,231,2023-01-14,1040,44,Delivered
8393,876,102,424,2023-03-01,579,21,Delivered
8394,802,153,161,2023-05-05,1283,27,Delivered
8395,1823,152,83,2023-06-28,810,15,Delivered
8396,1969,185,126,2023-05-05,1572,26,Cancelled
8397,182,17,52,2023-03-24,840,34,Delivered
8398,924,168,394,2023-11-02,291,33,Delivered
8399,1370,184,435,2023-10-20,1712,43,Delivered
8400,477,49,360,2023-09-03,153,38,Delivered
8401,1348,65,190,2023-10-10,551,26,Delivered
8402,1842,137,411,2023-04-21,825,34,Delivered
8403,1648,99,403,2023-07-22,1941,45,Delivered
8404,1056,118,224,2023-09-14,1037,30,Delivered
8405,1745,154,343,2023-06-09,1623,34,Delivered
8406,1040,60,16,2023-12-05,976,27,Cancelled
8407,1606,212,441,2023-08-18,1709,27,Delivered
8408,1298,14,194,2023-12-30,1756,16,Delivered
8409,1777,298,151,2023-03-17,1411,54,Delivered
8410,1549,40,46,2023-11-11,1848,26,Cancelled
8411,538,109,329,2023-11-19,848,18,Delivered
8412,1360,248,278,2023-03-28,272,51,Delivered
8413,425,258,246,2023-03-10,1941,22,Delivered
8414,1907,10,111,2023-09-19,459,52,Delivered
8415,394,21,54,2023-07-08,1970,15,Delivered
8416,1947,189,319,2023-06-28,760,46,Delivered
8417,162,223,287,2023-02-01,1630,55,Cancelled
8418,1051,18,487,2023-05-02,228,34,Cancelled
8419,1751,16,4,2023-06-17,1547,59,Delivered
8420,861,267,9,2023-02-10,1796,59,Delivered
8421,243,141,109,2023-05-04,1002,15,Delivered
8422,1011,135,101,2023-04-06,359,21,Cancelled
8423,705,137,295,2023-06-20,1418,55,Delivered
8424,1325,67,296,2023-02-11,1703,58,Delivered
8425,1507,56,306,2023-07-14,1875,54,Delivered
8426,97,35,121,2023-07-14,749,19,Delivered
8427,853,163,489,2023-12-25,1315,23,Delivered
8428,1723,189,294,2023-06-04,1260,55,Delivered
8429,815,13,462,2023-10-19,205,19,Delivered
8430,1065,7,55,2023-02-12,846,57,Delivered
8431,1520,214,10,2023-11-16,938,33,Delivered
8432,614,187,324,2023-04-11,1491,32,Delivered
8433,1010,107,65,2023-01-31,156,52,Cancelled
8434,1938,60,191,2023-04-11,835,27,Delivered
8435,1996,15,184,2023-04-23,516,37,Delivered
8436,1526,89,475,2023-06-07,1536,50,Cancelled
8437,1759,288,332,2023-12-19,1829,49,Delivered
8438,1638,154,306,2023-09-11,238,31,Delivered
8439,1130,170,166,2023-07-02,349,58,Delivered
8440,1500,108,84,2023-05-25,214,36,Delivered
8441,1308,231,388,2023-12-11,1750,33,Cancelled
8442,1868,290,105,2023-07-09,557,51,Delivered
8443,4,121,263,2023-11-26,1739,52,Delivered
8444,812,205,255,2023-08-14,1557,16,Delivered
8445,1389,185,80,2023-02-07,1189,36,Delivered
8446,1742,194,272,2023-01-22,684,59,Delivered
8447,1242,134,74,2023-10-30,178,17,Cancelled
8448,1055,272,301,2023-03-15,818,49,Cancelled
8449,665,248,264,2023-04-13,1396,60,Delivered
8450,1115,24,99,2023-09-02,198,28,Delivered
8451,423,43,79,2023-01-27,904,50,Delivered
8452,839,291,329,2023-12-19,776,48,Delivered
8453,1418,32,234,2023-05-10,1215,44,Delivered
8454,160,97,132,2023-01-12,1630,52,Cancelled
8455,1340,61,474,2023-05-21,179,35,Delivered
8456,148,284,52,2023-05-05,1604,60,Delivered
8457,1013,18,2,2023-01-20,715,47,Delivered
8458,624,56,371,2023-03-11,1546,27,Delivered
8459,1037,54,5,2023-10-26,732,58,Delivered
8460,652,168,453,2023-05-08,1583,51,Delivered
8461,662,185,221,2023-02-10,706,32,Delivered
8462,319,289,278,2023-08-17,275,19,Delivered
8463,120,98,339,2023-03-08,398,36,Cancelled
8464,524,56,255,2023-08-09,374,22,Delivered
8465,1743,158,264,2023-04-30,472,31,Delivered
8466,78,208,384,2023-06-25,1700,23,Delivered
8467,843,40,68,2023-03-05,944,41,Cancelled
8468,1155,153,265,2023-02-15,1589,55,Cancelled
8469,158,33,85,2023-12-30,574,29,Delivered
8470,47,63,215,2023-08-21,1337,39,Cancelled
8471,756,200,334,2023-08-26,653,26,Delivered
8472,1489,99,199,2023-09-16,779,21,Delivered
8473,630,145,202,2023-03-28,508,47,Delivered
8474,997,136,340,2023-11-05,1467,18,Delivered
8475,410,263,346,2023-10-20,1744,56,Delivered
8476,1496,189,4,2023-11-11,1713,32,Delivered
8477,1313,36,224,2023-10-06,623,40,Delivered
8478,1951,229,252,2023-04-02,325,16,Delivered
8479,1005,95,240,2023-05-27,400,18,Delivered
8480,764,299,41,2023-06-29,1667,44,Delivered
8481,1173,261,383,2023-02-13,914,36,Cancelled
8482,1131,160,304,2023-07-02,1620,38,Delivered
8483,869,132,127,2023-11-17,800,23,Delivered
8484,992,102,66,2023-10-10,775,24,Delivered
8485,1075,246,475,2023-11-26,1522,25,Delivered
8486,123,83,12,2023-03-21,1414,19,Delivered
8487,940,89,197,2023-06-10,1737,21,Delivered
8488,500,135,75,2023-01-17,789,55,Delivered
8489,1005,265,386,2023-02-26,650,21,Delivered
8490,1964,195,71,2023-07-10,615,18,Delivered
8491,1810,71,144,2023-02-03,599,16,Delivered
8492,232,108,34,2023-05-25,1018,34,Delivered
8493,379,43,145,2023-05-08,1102,56,Delivered
8494,1389,15,494,2023-07-10,837,57,Delivered
8495,283,69,457,2023-09-02,1121,16,Cancelled
8496,260,219,28,2023-06-06,1303,44,Cancelled
8497,1915,243,314,2023-10-26,1657,48,Delivered
8498,1426,95,180,2023-07-26,1525,52,Cancelled
8499,1597,157,40,2023-02-02,583,37,Delivered
8500,918,223,403,2023-05-29,1415,54,Delivered
8501,344,229,362,2023-07-26,539,28,Delivered
8502,1037,14,485,2023-01-21,1057,22,Delivered
8503,1262,145,256,2023-06-10,247,57,Cancelled
8504,730,95,66,2023-01-24,344,19,Cancelled
8505,1728,248,418,2023-01-05,1649,33,Delivered
8506,1959,190,478,2023-10-19,1634,29,Delivered
8507,1470,71,108,2023-10-10,325,34,Delivered
8508,229,209,459,2023-02-08,1033,40,Delivered
8509,1273,242,158,2023-12-14,779,41,Delivered
8510,82,250,59,2023-02-27,1386,48,Delivered
8511,1188,170,460,2023-02-04,1771,22,Delivered
8512,1012,280,463,2023-08-21,412,30,Delivered
8513,1871,101,254,2023-03-02,809,56,Delivered
8514,1889,265,206,2023-01-06,522,40,Delivered
8515,431,207,446,2023-04-02,1632,34,Delivered
8516,1044,276,370,2023-05-27,1606,39,Delivered
8517,1743,106,229,2023-02-05,1813,32,Delivered
8518,1130,255,178,2023-01-14,1213,57,Delivered
8519,1324,236,322,2023-02-03,288,46,Delivered
8520,1295,158,143,2023-01-26,273,24,Delivered
8521,1691,134,397,2023-09-18,1383,31,Delivered
8522,629,119,227,2023-11-08,1841,28,Delivered
8523,877,27,147,2023-06-08,1253,40,Delivered
8524,1505,235,60,2023-03-03,1252,48,Delivered
8525,139,270,87,2023-09-08,1618,43,Delivered
8526,606,229,238,2023-05-28,1354,41,Delivered
8527,1061,150,192,2023-12-25,406,44,Delivered
8528,1417,125,329,2023-11-21,1460,21,Cancelled
8529,1699,267,54,2023-06-12,1000,46,Delivered
8530,584,62,420,2023-04-20,1770,36,Delivered
8531,1572,181,176,2023-12-05,1047,53,Delivered
8532,1654,16,371,2023-08-24,1381,18,Delivered
8533,906,29,427,2023-06-08,1442,55,Delivered
8534,1984,108,14,2023-01-11,295,46,Delivered
8535,1590,135,54,2023-03-19,1114,26,Delivered
8536,1204,90,56,2023-11-23,525,51,Cancelled
8537,732,196,230,2023-12-20,410,31,Delivered
8538,750,176,404,2023-11-27,1433,25,Delivered
8539,1717,54,256,2023-08-29,741,55,Delivered
8540,883,165,80,2023-11-29,976,34,Delivered
8541,1556,139,111,2023-08-13,780,24,Cancelled
8542,277,79,13,2023-04-05,410,18,Delivered
8543,8,215,150,2023-10-20,981,17,Delivered
8544,771,175,81,2024-01-01,276,58,Delivered
8545,571,263,237,2023-08-03,246,54,Delivered
8546,1947,119,225,2023-03-29,915,17,Delivered
8547,489,83,499,2023-03-02,1654,51,Delivered
8548,1476,100,405,2023-04-02,271,38,Delivered
8549,866,178,22,2023-07-23,1980,51,Delivered
8550,1287,59,345,2023-06-21,1257,48,Delivered
8551,1372,180,65,2023-04-22,962,31,Delivered
8552,542,37,53,2023-01-14,1789,17,Delivered
8553,1388,88,17,2023-10-03,1316,39,Delivered
8554,1530,18,153,2023-01-30,1766,41,Delivered
8555,1937,96,50,2023-07-05,395,59,Delivered
8556,955,162,64,2023-11-05,920,45,Cancelled
8557,367,296,209,2023-01-15,840,48,Delivered
8558,480,42,487,2023-05-19,1540,28,Delivered
8559,365,92,17,2023-09-11,1843,17,Delivered
8560,445,41,405,2023-12-17,242,44,Cancelled
8561,340,74,288,2023-08-27,669,54,Delivered
8562,1224,171,468,2023-09-17,1310,27,Cancelled
8563,997,151,85,2023-10-04,1640,40,Delivered
8564,996,201,454,2023-12-20,1463,45,Delivered
8565,1086,231,490,2023-04-20,1179,48,Delivered
8566,213,33,413,2023-04-16,217,56,Delivered
8567,1408,298,78,2023-04-17,1234,29,Delivered
8568,1977,85,76,2023-04-18,1103,46,Delivered
8569,553,147,408,2023-09-26,1792,16,Delivered
8570,496,96,136,2023-05-23,1276,58,Delivered
8571,1125,129,210,2023-01-18,720,22,Delivered
8572,1461,87,215,2023-02-23,961,38,Cancelled
8573,637,67,240,2023-10-27,657,27,Delivered
8574,1170,241,29,2023-03-09,397,34,Delivered
8575,159,198,314,2023-01-18,788,45,Delivered
8576,150,26,77,2023-11-09,1905,42,Delivered
8577,1329,188,135,2023-05-31,319,52,Delivered
8578,1552,136,102,2023-09-08,1102,17,Delivered
8579,1353,213,235,2023-01-17,826,15,Delivered
8580,847,87,122,2023-08-19,1824,26,Delivered
8581,562,204,342,2023-05-18,1730,35,Cancelled
8582,1656,204,5,2023-05-31,1250,37,Cancelled
8583,175,300,304,2023-01-17,978,35,Cancelled
8584,1500,121,91,2023-04-06,1528,40,Delivered
8585,146,60,40,2023-09-09,1191,36,Delivered
8586,712,88,349,2023-08-21,515,52,Delivered
8587,1223,150,484,2023-03-13,1712,24,Delivered
8588,1737,73,474,2023-06-28,655,49,Delivered
8589,1131,227,170,2023-09-02,949,20,Delivered
8590,767,249,83,2023-03-23,1521,31,Delivered
8591,1903,187,431,2023-09-24,1989,48,Cancelled
8592,1796,121,224,2023-08-10,178,46,Cancelled
8593,443,121,340,2023-05-25,247,47,Delivered
8594,1667,100,242,2023-09-19,596,40,Delivered
8595,231,181,427,2023-11-21,1330,26,Cancelled
8596,850,268,208,2023-07-15,1469,48,Cancelled
8597,1935,12,247,2023-10-29,906,41,Delivered
8598,105,13,26,2023-04-06,1812,24,Delivered
8599,747,7,316,2023-04-14,1567,41,Delivered
8600,33,144,241,2023-01-03,1417,24,Delivered
8601,481,114,232,2023-02-14,692,24,Delivered
8602,443,242,148,2023-08-19,1837,26,Delivered
8603,1165,117,297,2023-03-31,1442,24,Delivered
8604,1483,258,319,2023-05-23,1940,51,Delivered
8605,324,256,422,2023-08-02,1668,23,Delivered
8606,1493,127,482,2023-07-22,1647,51,Delivered
8607,1047,110,73,2023-06-08,210,58,Cancelled
8608,1635,264,44,2023-11-12,1847,37,Delivered
8609,215,214,472,2023-02-08,1511,47,Delivered
8610,1638,260,420,2023-01-16,1378,49,Delivered
8611,128,135,10,2023-11-16,575,29,Delivered
8612,363,225,76,2023-05-18,1742,34,Delivered
8613,261,96,248,2023-07-04,1383,31,Delivered
8614,1001,120,409,2023-03-10,1562,60,Delivered
8615,992,92,95,2023-03-17,358,35,Delivered
8616,488,75,164,2023-01-26,1741,21,Cancelled
8617,1772,297,97,2023-04-06,1310,43,Delivered
8618,198,44,361,2023-12-07,958,36,Delivered
8619,1599,36,217,2023-01-03,1269,40,Delivered
8620,1965,152,427,2023-10-31,1754,35,Delivered
8621,461,103,298,2023-08-06,1022,15,Cancelled
8622,1947,175,424,2023-08-26,812,24,Cancelled
8623,832,203,381,2023-06-06,1130,19,Delivered
8624,192,263,44,2023-04-19,1986,23,Cancelled
8625,929,80,99,2023-10-21,393,52,Delivered
8626,1101,135,499,2023-07-24,825,38,Delivered
8627,1588,211,480,2023-04-22,1036,52,Cancelled
8628,1757,261,175,2023-02-02,924,44,Delivered
8629,1782,216,333,2023-07-04,877,54,Cancelled
8630,1541,298,39,2023-11-02,926,41,Delivered
8631,832,32,380,2023-04-05,432,27,Delivered
8632,628,293,364,2023-10-21,1774,37,Delivered
8633,1736,149,121,2023-08-19,1515,15,Delivered
8634,404,129,499,2023-03-21,757,53,Delivered
8635,857,80,221,2023-04-12,395,46,Delivered
8636,1565,140,363,2023-05-20,452,26,Delivered
8637,1757,96,349,2023-06-04,418,56,Delivered
8638,1468,246,99,2023-09-20,339,57,Delivered
8639,1643,296,15,2023-04-30,677,43,Delivered
8640,930,168,52,2023-01-17,1505,26,Delivered
8641,749,277,122,2023-10-14,819,15,Delivered
8642,422,121,87,2023-08-31,357,16,Delivered
8643,425,166,45,2023-04-22,800,56,Delivered
8644,414,151,116,2023-02-03,1576,43,Delivered
8645,1240,34,458,2023-07-14,621,27,Cancelled
8646,535,229,322,2023-02-13,1586,37,Delivered
8647,1773,109,125,2023-11-24,1447,47,Cancelled
8648,341,166,155,2023-02-25,1142,41,Cancelled
8649,1975,73,353,2023-12-12,451,17,Delivered
8650,1105,69,292,2023-11-27,1362,31,Delivered
8651,1129,22,89,2023-09-20,771,37,Delivered
8652,1381,286,214,2023-10-21,1556,21,Delivered
8653,1360,264,498,2023-02-13,1024,26,Delivered
8654,601,101,55,2023-06-04,809,30,Delivered
8655,694,52,103,2023-04-22,1209,42,Delivered
8656,457,213,239,2023-12-21,745,39,Delivered
8657,206,220,423,2023-01-06,802,32,Delivered
8658,928,11,248,2023-12-09,1774,59,Delivered
8659,784,241,41,2023-03-07,1170,59,Delivered
8660,9,214,311,2023-07-11,640,19,Delivered
8661,929,271,418,2023-11-01,769,15,Delivered
8662,795,231,72,2023-11-01,1022,43,Delivered
8663,1750,27,140,2023-02-15,1285,42,Cancelled
8664,401,34,316,2023-02-24,1470,39,Delivered
8665,1131,232,161,2023-12-20,1293,39,Cancelled
8666,1007,133,8,2023-03-01,1394,24,Delivered
8667,706,127,450,2023-03-03,1077,36,Delivered
8668,3,134,201,2023-02-22,1039,22,Delivered
8669,480,278,433,2023-05-20,250,29,Delivered
8670,955,65,433,2023-07-13,1126,36,Delivered
8671,902,215,420,2023-10-29,1444,18,Delivered
8672,183,133,67,2023-07-02,1501,18,Delivered
8673,804,101,210,2023-12-13,1647,18,Delivered
8674,677,165,83,2023-09-17,1697,48,Delivered
8675,238,108,77,2023-11-13,1419,42,Delivered
8676,443,159,104,2023-07-03,1247,59,Delivered
8677,748,297,56,2023-11-07,1098,44,Delivered
8678,1050,186,263,2023-07-20,1590,57,Delivered
8679,291,172,365,2023-11-28,1578,32,Delivered
8680,1418,209,101,2023-08-04,979,26,Delivered
8681,199,40,237,2023-03-01,1804,42,Delivered
8682,435,176,306,2023-06-20,860,27,Delivered
8683,1895,190,414,2023-01-25,1020,57,Delivered
8684,1261,173,258,2023-12-03,413,53,Delivered
8685,846,121,401,2023-02-01,1392,51,Delivered
8686,1442,78,267,2023-06-20,816,59,Delivered
8687,249,229,298,2023-04-15,1585,54,Delivered
8688,450,44,160,2023-10-17,1593,22,Delivered
8689,1866,37,183,2023-05-10,784,17,Delivered
8690,948,200,76,2023-06-09,442,50,Delivered
8691,739,254,134,2023-01-17,783,16,Cancelled
8692,758,82,382,2023-12-09,1566,46,Cancelled
8693,953,11,103,2023-07-08,665,44,Delivered
8694,1913,119,26,2023-08-20,1766,57,Delivered
8695,1169,251,165,2023-02-09,1516,56,Cancelled
8696,58,203,361,2023-12-02,874,21,Delivered
8697,580,12,250,2023-03-28,1842,29,Delivered
8698,1649,209,53,2023-07-05,1637,17,Delivered
8699,1459,33,256,2023-01-26,1201,24,Delivered
8700,285,27,301,2023-03-15,1835,35,Delivered
8701,1434,108,317,2023-01-15,158,26,Delivered
8702,729,23,33,2023-02-17,772,43,Delivered
8703,1382,229,91,2023-11-12,1321,18,Delivered
8704,759,165,65,2023-05-04,1136,47,Delivered
8705,1266,15,130,2023-11-10,1162,37,Delivered
8706,1577,150,161,2023-07-12,1264,33,Delivered
8707,1689,196,119,2023-04-11,581,30,Delivered
8708,1743,286,279,2023-06-07,1961,41,Delivered
8709,1169,22,107,2024-01-01,745,50,Delivered
8710,109,287,71,2023-05-31,332,28,Delivered
8711,865,26,208,2023-12-05,1728,31,Delivered
8712,1515,135,412,2023-10-25,234,27,Delivered
8713,1525,290,125,2023-05-29,393,46,Delivered
8714,1515,100,105,2023-05-26,1621,58,Delivered
8715,1916,22,491,2023-12-27,1858,44,Delivered
8716,1474,78,426,2023-02-21,1431,49,Delivered
8717,1641,197,344,2023-01-09,1961,42,Delivered
8718,1166,85,493,2023-04-23,287,48,Delivered
8719,945,267,59,2023-12-12,323,57,Cancelled
8720,56,279,411,2023-02-01,465,30,Delivered
8721,1141,124,455,2023-07-24,1332,58,Cancelled
8722,13,72,409,2023-12-10,1774,37,Delivered
8723,1808,163,123,2023-07-03,1016,34,Delivered
8724,131,36,311,2023-12-02,1545,27,Delivered
8725,1864,232,356,2023-04-05,1221,40,Delivered
8726,1159,201,84,2023-06-06,1803,16,Delivered
8727,475,258,360,2023-05-15,1425,24,Delivered
8728,145,244,325,2023-06-26,1425,19,Delivered
8729,21,23,308,2023-11-26,198,56,Delivered
8730,1383,187,393,2023-09-03,433,48,Delivered
8731,1261,124,315,2023-06-24,632,51,Cancelled
8732,1602,46,13,2023-07-16,1891,60,Cancelled
8733,451,110,471,2023-09-24,527,43,Delivered
8734,656,111,486,2023-06-01,1256,57,Delivered
8735,365,154,296,2023-07-19,951,48,Delivered
8736,1443,88,121,2023-10-13,891,50,Delivered
8737,679,94,14,2023-02-07,153,58,Delivered
8738,1300,187,348,2023-06-08,770,34,Cancelled
8739,635,252,305,2023-03-14,158,43,Delivered
8740,751,54,409,2023-12-20,1275,44,Delivered
8741,387,69,88,2023-02-22,1629,56,Delivered
8742,673,28,69,2023-06-26,1742,31,Delivered
8743,1285,272,124,2023-10-21,302,16,Delivered
8744,428,91,4,2023-12-20,711,21,Cancelled
8745,471,250,68,2023-09-18,1710,19,Delivered
8746,308,233,89,2023-11-01,849,43,Delivered
8747,732,59,80,2023-08-09,589,44,Delivered
8748,115,253,391,2023-11-07,1023,56,Delivered
8749,426,12,408,2023-04-03,474,37,Delivered
8750,793,220,224,2023-09-30,1425,54,Delivered
8751,1856,85,251,2023-05-27,1005,25,Delivered
8752,426,110,156,2023-07-06,1331,60,Delivered
8753,363,189,493,2023-07-23,867,40,Delivered
8754,1188,88,307,2023-06-16,1880,53,Delivered
8755,1836,291,156,2023-06-02,303,34,Delivered
8756,1882,107,390,2023-08-13,1025,27,Delivered
8757,1559,285,465,2023-12-30,1835,26,Delivered
8758,855,150,395,2023-09-18,874,49,Delivered
8759,639,255,224,2023-08-02,1345,37,Delivered
8760,663,255,249,2023-01-03,808,22,Cancelled
8761,1765,188,482,2023-01-27,961,44,Delivered
8762,1586,298,212,2023-05-24,1920,36,Delivered
8763,767,300,329,2023-01-03,791,54,Delivered
8764,1728,170,212,2023-09-15,1084,15,Delivered
8765,340,218,135,2023-07-13,1400,46,Delivered
8766,95,280,25,2023-06-03,1560,40,Delivered
8767,14,200,113,2023-09-17,1592,26,Delivered
8768,65,152,53,2023-08-02,441,44,Delivered
8769,1760,84,15,2023-11-24,1408,25,Delivered
8770,358,57,95,2023-04-25,1299,15,Delivered
8771,1674,145,136,2023-12-25,1829,39,Delivered
8772,1800,69,460,2023-09-10,924,30,Cancelled
8773,1473,50,455,2023-05-31,1197,44,Delivered
8774,1747,242,323,2023-02-16,795,57,Delivered
8775,1379,169,142,2023-07-09,1693,50,Delivered
8776,1496,280,161,2023-04-25,1988,55,Delivered
8777,465,170,257,2023-12-05,750,51,Cancelled
8778,1713,35,222,2023-10-30,861,29,Delivered
8779,1889,174,74,2023-03-10,1276,60,Cancelled
8780,1392,165,41,2023-03-08,164,51,Delivered
8781,135,281,46,2023-09-12,1516,34,Delivered
8782,937,128,393,2023-02-02,400,20,Delivered
8783,1244,217,123,2023-04-18,1017,16,Delivered
8784,1250,50,476,2023-01-28,794,57,Delivered
8785,1378,165,310,2023-07-19,1450,21,Delivered
8786,927,138,32,2023-01-15,1884,60,Delivered
8787,1006,188,398,2023-09-24,575,31,Delivered
8788,596,184,308,2023-05-20,494,20,Cancelled
8789,614,84,9,2023-12-13,1192,33,Delivered
8790,1795,264,96,2023-10-07,1434,41,Delivered
